,ID,NAME,PARENT_ID,LOGIN,COL_754,COL_755,COL_756,COL_757,COL_758,COL_759,COL_760,COL_761,COL_762,COL_763,COL_764,COL_765,COL_766,COL_767,COL_769,COL_770,COL_771,COL_772,COL_775,COL_781,COL_782,COL_2156,COL_2463,COL_3163,COL_3243,COL_3363,COL_3468,COL_103506
6605,137646813.0,"Дом по адресу Девятая Рота ул., д.8, к.1",,Tanya_3764,,,1860,,2048798,2,0,,310,0,310,,,,2048928,,0,0,,,2109370,,,68481453,,0,,
6606,137646814.0,"Дом по адресу Семеновская М. ул., д.11/2, с.3",,Tanya_3764,,,1781,,2048912,2,0,,418,0,418,,,,2048928,,0,0,,,2109371,,,68481453,,0,,
6607,137646815.0,"Дом по адресу Чусовская ул., д.7А",,Tanya_3764,,,1950,,2048798,2,0,,679,0,679,,,,2048928,,0,0,,,2109372,,,68481453,,0,,
6608,137646816.0,"Дом по адресу Шитова наб., д.4, к.1",,Tanya_3764,,,1915,,2048798,3,0,,2002,0,2002,,,,2048928,,0,0,,,2109373,,,68481453,,0,,
6609,137646817.0,"Дом по адресу Богатырский Мост ул., д.17, с.25",,Tanya_3764,,,1936,,2048798,1,0,,179,0,179,,,,2048931,,0,0,,,2109375,,,68481453,,0,,
6610,137646818.0,"Дом по адресу Яузская аллея, д.2А, с.8",,Tanya_3764,,,1965,,2048912,1,0,,295,0,295,,,,2048931,,0,0,,,2109377,,,68481453,,0,,
6611,137646819.0,"Дом по адресу Яузская аллея, д.2А, с.7",,Tanya_3764,,,1965,,2048912,1,0,,182,0,182,,,,2048931,,0,0,,,2109378,,,68481453,,0,,
6612,137646820.0,"Дом по адресу Богатырский Мост ул., д.17, с.73",,Tanya_3764,,,1951,,2048798,1,0,,100,0,100,,,,2048931,,0,0,,,2109379,,,68481453,,0,,
6613,137646821.0,"Дом по адресу Барболина ул., д.3, к.3",,Tanya_3764,,,1898,,2048798,1,0,,329,0,329,,,,2048931,,0,0,,,2109380,,,68481453,,0,,
6614,137646822.0,"Дом по адресу Барболина ул., д.3, к.23",,Tanya_3764,,,1917,,2048798,1,0,,160,0,160,,,,2048931,,0,0,,,2109385,,,68481453,,0,,
6615,137646823.0,"Дом по адресу Барболина ул., д.3, к.5",,Tanya_3764,,,1898,,2048798,1,0,,354,0,354,,,,2048931,,0,0,,,2109386,,,68481453,,0,,
6616,137646824.0,"Дом по адресу Поперечный просек, д.33, с.1",,Tanya_3764,,,1917,,2048798,1,0,,497,0,497,,,,2048928,,0,0,,,2109388,,,68481453,,0,,
6617,137646825.0,"Дом по адресу Барболина ул., д.3, к.4",,Tanya_3764,,,1898,,2048798,1,0,,331,0,331,,,,2048931,,0,0,,,2109389,,,68481453,,0,,
6618,137646826.0,"Дом по адресу Лучевой 3-й просек, д.1, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1978,,2048798,1,0,,79,0,79,,,,2048935,,0,0,,,2109391,,,68481453,,0,,
6619,137646827.0,"Дом по адресу Лучевой 6-й просек, д.21, с.6",,Tanya_3764,,,1917,,2048798,1,0,,151,0,151,,,,2048931,,0,0,,,2109392,,,68481453,,0,,
6620,137646828.0,"Дом по адресу Барболина ул., д.3, к.2",,Tanya_3764,,,1898,,2048798,1,0,,331,0,331,,,,2048931,,0,0,,,2109393,,,68481453,,0,,
6621,137646829.0,"Дом по адресу Сокольники парк, д.Б/Н, с.27",,Tanya_3764,,,1957,,2048798,1,0,,26,0,26,,,,2048931,,0,0,,,2109396,,,68481453,,0,,
6622,137646830.0,"Дом по адресу Лучевой 1-й просек, д.5",,adm20180821,Нет техпаспорта МосгорБТИ,,1955,,2048798,1,0,,110,0,110,,,,2048931,,0,0,,,2109397,,,68481453,,0,,
6623,137646831.0,"Дом по адресу Сокольники парк, д.Б/Н, с.34",,Tanya_3764,,,1955,,2048798,1,0,,110,0,110,,,,2048931,,0,0,,,2109398,,,68481453,,0,,
6624,137646832.0,"Дом по адресу Митьковский пр., д.7",,Tanya_3764,,,1952,,2048798,1,0,,21,0,21,,,,2048931,,0,0,,,2109399,,,68481453,,0,,
6625,137646833.0,"Дом по адресу Сокольники парк, д.Б/Н, с.3",,Tanya_3764,,,1934,,2048798,1,0,,235,0,235,,,,2048931,,0,0,,,2109400,,,68481453,,0,,
6626,137646834.0,"Дом по адресу Яузская аллея, д.2А, с.9",,Tanya_3764,,,1965,,2048912,1,0,,104,0,104,,,,2048931,,0,0,,,2109401,,,68481453,,0,,
6627,137646835.0,"Дом по адресу Гастелло ул., д.5",,Tanya_3764,,,1917,,2048798,2,0,,371,0,371,,,,2048931,,0,0,,,2109402,,,68481453,,0,,
6628,137646836.0,"Дом по адресу Барболина ул., д.3, с.54",,Tanya_3764,,,1966,,2048798,1,0,,13,0,13,,,,2048928,,0,0,,,2109403,,,68481453,,0,,
6629,137646837.0,"Дом по адресу Девятая Рота ул., д.9",,Tanya_3764,,,1850,,2048798,2,0,,252,0,252,,,,2048928,,0,0,,,2109405,,,68481453,,0,,
6630,137646838.0,"Дом по адресу Преображенский Вал ул., д.25, к.3",,Tanya_3764,,,1800,,2048798,2,0,,577,0,577,,,,2048932,,0,0,,,2109406,,,68481453,,0,,
6631,137646839.0,"Дом по адресу Электрозаводская ул., д.31, с.2",,Tanya_3764,,,1900,,2048798,2,0,,266,0,266,,,,2048932,,0,0,,,2109408,,,68481453,,0,,
6632,137646840.0,"Дом по адресу Буженинова ул., д.2",,Tanya_3764,,,1912,,2048798,2,0,,498,0,498,,,,2048932,,0,0,,,2109409,,,68481453,,0,,
6633,137646841.0,"Дом по адресу Потешная ул., д.4",,Tanya_3764,,,1909,,2048798,2,0,,692,0,692,,,,2048931,,0,0,,,2109411,,,68481453,,0,,
6634,137646842.0,"Дом по адресу Буженинова ул., д.51, с.1",,Tanya_3764,,,1990,,2048798,2,0,,511,0,511,,,,2048938,,0,0,,,2109412,,,68481453,,0,,
6635,137646843.0,"Дом по адресу Буженинова ул., д.11",,Tanya_3764,,,1912,,2048798,2,0,,445,0,445,,,,2048931,,0,0,,,2109414,,,68481453,,0,,
6636,137646844.0,"Дом по адресу Открытое шоссе, д.24, к.9",,Tanya_3764,,,1966,,2048843,4,0,,3931,0,3931,,,,2048930,,1,1,,,2109417,,,68481453,,0,,
6637,137646845.0,"Дом по адресу Лосиноостровская ул., д.49, с.4",,Tanya_3764,,,1959,,2048912,4,0,,542,0,542,,,,2048930,,0,0,,,2109418,,,68481453,,0,,
6638,137646846.0,"Дом по адресу Лосиноостровская ул., д.49, с.2",,Tanya_3764,,,1959,,2048912,4,0,,543,0,543,,,,2048930,,0,0,,,2109419,,,68481453,,0,,
6639,137646847.0,"Дом по адресу Лосиноостровская ул., д.22А, с.2",,Tanya_3764,,,1961,,2048798,4,0,,1751,0,1751,,,,2048930,,0,0,,,2109420,,,68481453,,0,,
6640,137646848.0,"Дом по адресу Лосиноостровская ул., д.22А, с.3",,Tanya_3764,,,1961,,2048798,4,0,,2050,0,2050,,,,2048928,,0,0,,,2109421,,,68481453,,0,,
6641,137646849.0,"Дом по адресу Лосиноостровская ул., д.22А",,Tanya_3764,,,1961,,2048798,4,0,,3423,0,3423,,,,2048930,,0,0,,,2109422,,,68481453,,0,,
6642,137646850.0,"Дом по адресу Амурская ул., д.36",,Tanya_3764,,,1967,,2048798,4,0,,3234,0,3234,,,,2048929,,2,1,,,2109423,,,68481453,,0,,
6643,137646851.0,"Дом по адресу Лосиноостровская ул., д.29, с.1",,Tanya_3764,,,1959,,2048798,4,0,,6394,0,6394,,,,2048928,,2,0,,,2109424,,,68481453,,0,,
6644,137646852.0,"Дом по адресу Открытое шоссе, д.30, с.1",,Tanya_3764,,,1961,,2048798,4,0,,2532,0,2532,,,,2048930,,0,0,,,2109425,,,68481453,,0,,
6645,137646853.0,"Дом по адресу Открытое шоссе, д.30, с.3",,Tanya_3764,,,1961,,2048798,4,0,,2922,0,2922,,,,2048930,,0,0,,,2109426,,,68481453,,0,,
6646,137646854.0,"Дом по адресу Потешная ул., д.5А",,Tanya_3764,,,1936,,2048912,4,0,,3076,0,3076,,,,2048928,,0,0,,,2109427,,,68481453,,0,,
6647,137646855.0,"Дом по адресу Потешная ул., д.3, к.8",,Tanya_3764,,,1966,,2048798,4,0,,6143,0,6143,,,,2048930,,1,0,,,2109428,,,68481453,,2,,
6648,137646856.0,"Дом по адресу Потешная ул., д.3, к.7",,Tanya_3764,,,1964,,2048798,4,0,,5471,0,5471,,,,2048930,,1,0,,,2109429,,,68481453,,1,,
6649,137646857.0,"Дом по адресу Матросская Тишина ул., д.20, с.5",,Tanya_3764,,,1963,,2048798,4,0,,6135,0,6135,,,,2048930,,1,0,,,2109430,,,68481453,,0,,
6650,137646858.0,"Дом по адресу Потешная ул., д.3, к.1",,Tanya_3764,,,1905,,2048798,2,0,,1475,0,1475,,,,2048928,,0,0,,,2109431,,,68481453,,0,,
6651,137646859.0,"Дом по адресу Амурская ул., д.2, с.11",,Tanya_3764,,,1986,,2048912,2,0,,2819,0,2819,,,,2048929,,0,0,,,2109432,,,68481453,,0,,
6652,137646860.0,"Дом по адресу Атарбекова ул., д.7",,Tanya_3764,,,1970,,2048912,2,0,,1188,0,1188,,,,2048930,,0,0,,,2109433,,,68481453,,0,,
6653,137646861.0,"Дом по адресу Лосиноостровская ул., д.49, с.1",,Tanya_3764,,,1959,,2048912,5,0,,4004,0,4004,,,,2048930,,0,0,,,2109434,,,68481453,,0,,
6654,137646862.0,"Дом по адресу Потешная ул., д.3, к.5",,Tanya_3764,,,1956,,2048798,5,0,,4102,0,4102,,,,2048928,,2,0,,,2109435,,,68481453,,1,,
6655,137646863.0,"Дом по адресу Пугачевская 2-я ул., д.6А",,Tanya_3764,,,1956,,2048912,5,0,,3750,0,3750,,,,2048928,,0,0,,,2109436,,,68481453,,0,,
6656,137646864.0,"Дом по адресу Алымов пер., д.15",,Tanya_3764,,,1952,,2048912,5,0,,3604,0,3604,,,,2048928,,0,0,,,2109437,,,68481453,,0,,
6657,137646865.0,"Дом по адресу Подбельского 5-й пр., д.2",,Tanya_3764,,,1954,,2048912,5,0,,3745,0,3745,,,,2048928,,0,0,,,2109438,,,68481453,,0,,
6658,137646866.0,"Дом по адресу Измайловский Вал ул., д.7, с.1",,Tanya_3764,,,1955,,2048798,5,0,,3614,0,3614,,,,2048928,,0,0,,,2109439,,,68481453,,0,,
6659,137646867.0,"Дом по адресу Ивантеевская ул., д.32А",,Tanya_3764,,,1960,,2048912,5,0,,4001,0,4001,,,,2048928,,0,0,,,2109440,,,68481453,,0,,
6660,137646868.0,"Дом по адресу Наримановская ул., д.32, с.1",,Tanya_3764,,,1961,,2048912,2,0,,281,0,281,,,,2048928,,0,0,,,2109441,,,68481453,,0,,
6661,137646869.0,"Дом по адресу Чусовская ул., д.7, к.1",,Tanya_3764,,,1950,,2048798,2,0,,607,0,607,,,,2048928,,0,0,,,2109442,,,68481453,,0,,
6662,137646870.0,"Дом по адресу Преображенский Вал ул., д.19, с.2",,Tanya_3764,,,1915,,2048798,2,0,,1591,0,1591,,,,2048928,,0,0,,,2109443,,,68481453,,0,,
6663,137646871.0,"Дом по адресу Бойцовая ул., д.6",,Tanya_3764,,,1961,,2048798,2,0,,729,0,729,,,,2048928,,0,0,,,2109444,,,68481453,,0,,
6664,137646872.0,"Дом по адресу Открытое шоссе, д.15, с.21",,Tanya_3764,,,1958,,2048798,1,0,,2637,0,2637,,,,2048928,,0,0,,,2109445,,,68481453,,0,,
6665,137646873.0,"Дом по адресу Открытое шоссе, д.15, с.19",,Tanya_3764,,,1960,,2048798,1,0,,3261,0,3261,,,,2048928,,0,0,,,2109446,,,68481453,,0,,
6666,137646874.0,"Дом по адресу Открытое шоссе, д.15, с.22",,Tanya_3764,,,1958,,2048798,1,0,,2538,0,2538,,,,2048928,,0,0,,,2109447,,,68481453,,0,,
6667,137646875.0,"Дом по адресу Открытое шоссе, д.15, с.3",,Tanya_3764,,,1965,,2048798,1,0,,849,0,849,,,,2048928,,0,0,,,2109448,,,68481453,,0,,
6668,137646876.0,"Дом по адресу Открытое шоссе, д.5А, с.1",,Tanya_3764,,,1962,,2048912,1,0,,249,0,249,,,,2048928,,0,0,,,2109449,,,68481453,,0,,
6669,137646877.0,"Дом по адресу Открытое шоссе, д.15, с.18",,Tanya_3764,,,1960,,2048798,1,0,,2826,0,2826,,,,2048928,,0,0,,,2109450,,,68481453,,0,,
6670,137646878.0,"Дом по адресу Преображенский Вал ул., д.19, с.19",,Tanya_3764,,,1959,,2048912,1,0,,158,0,158,,,,2048928,,0,0,,,2109451,,,68481453,,0,,
6671,137646879.0,"Дом по адресу Открытое шоссе, д.15, с.5",,Tanya_3764,,,1965,,2048798,1,0,,2067,0,2067,,,,2048928,,0,0,,,2109452,,,68481453,,0,,
6672,137646880.0,"Дом по адресу Открытое шоссе, д.15, с.4",,Tanya_3764,,,1964,,2048798,1,0,,333,0,333,,,,2048928,,0,0,,,2109453,,,68481453,,0,,
6673,137646881.0,"Дом по адресу Открытое шоссе, д.15, с.14",,Tanya_3764,,,1958,,2048798,1,0,,3177,0,3177,,,,2048928,,0,0,,,2109454,,,68481453,,0,,
6674,137646882.0,"Дом по адресу Открытое шоссе, д.15, с.17",,Tanya_3764,,,1958,,2048798,1,0,,2867,0,2867,,,,2048928,,0,0,,,2109455,,,68481453,,0,,
6675,137646883.0,"Дом по адресу Открытое шоссе, д.15, с.12",,Tanya_3764,,,1964,,2048798,1,0,,2511,0,2511,,,,2048928,,0,0,,,2109456,,,68481453,,0,,
6676,137646884.0,"Дом по адресу Амурская ул., д.1, с.1",,Tanya_3764,,,1964,,2048912,1,0,,5229,0,5229,,,,2048928,,0,0,,,2109457,,,68481453,,0,,
6677,137646885.0,"Дом по адресу Открытое шоссе, д.15, с.13",,Tanya_3764,,,1963,,2048798,1,0,,7590,0,7590,,,,2048928,,0,0,,,2109458,,,68481453,,0,,
6678,137646886.0,"Дом по адресу Открытое шоссе, д.15, с.15",,Tanya_3764,,,1963,,2048798,1,0,,2873,0,2873,,,,2048928,,0,0,,,2109459,,,68481453,,0,,
6679,137646887.0,"Дом по адресу Открытое шоссе, д.15, с.16",,Tanya_3764,,,1966,,2048798,1,0,,2681,0,2681,,,,2048928,,0,0,,,2109460,,,68481453,,0,,
6680,137646888.0,"Дом по адресу Амурская ул., д.1, с.4",,Tanya_3764,,,1964,,2048912,1,0,,2695,0,2695,,,,2048928,,0,0,,,2109461,,,68481453,,0,,
6681,137646889.0,"Дом по адресу Амурская ул., д.1, с.5",,Tanya_3764,,,1963,,2048912,1,0,,5541,0,5541,,,,2048928,,0,0,,,2109462,,,68481453,,0,,
6682,137646890.0,"Дом по адресу Амурская ул., д.1, с.6",,Tanya_3764,,,1965,,2048912,1,0,,5332,0,5332,,,,2048928,,0,0,,,2109463,,,68481453,,0,,
6683,137646891.0,"Дом по адресу Амурская ул., д.1, с.7",,Tanya_3764,,,1965,,2048912,1,0,,5761,0,5761,,,,2048928,,0,0,,,2109464,,,68481453,,0,,
6684,137646892.0,"Дом по адресу Амурская ул., д.1, с.3",,Tanya_3764,,,1965,,2048912,1,0,,5421,0,5421,,,,2048928,,0,0,,,2109465,,,68481453,,0,,
6685,137646893.0,"Дом по адресу Амурская ул., д.1, с.2",,Tanya_3764,,,1964,,2048912,1,0,,2697,0,2697,,,,2048928,,0,0,,,2109466,,,68481453,,0,,
6686,137646894.0,"Дом по адресу Открытое шоссе, д.15, с.9",,Tanya_3764,,,1963,,2048798,1,0,,13235,0,13235,,,,2048928,,0,0,,,2109467,,,68481453,,0,,
6687,137646895.0,"Дом по адресу Шитова наб., д.72, к.8",,Tanya_3764,,,1958,,2048912,1,0,,86,0,86,,,,2048928,,0,0,,,2109468,,,68481453,,0,,
6688,137646896.0,"Дом по адресу Потешная ул., д.3",,Tanya_3764,,,1970,,2048798,1,0,,91,0,91,,,,2048928,,0,0,,,2109469,,,68481453,,0,,
6689,137646897.0,"Дом по адресу Матросская Тишина ул., д.20, с.7",,Tanya_3764,,,1960,,2048798,1,0,,96,0,96,,,,2048928,,0,0,,,2109470,,,68481453,,0,,
6690,137646898.0,"Дом по адресу Потешная ул., д.3, к.6",,Tanya_3764,,,1938,,2048798,1,0,,230,0,230,,,,2048928,,0,0,,,2109472,,,68481453,,0,,
6691,137646899.0,"Дом по адресу Открытое шоссе, д.15, с.24",,Tanya_3764,,,1946,,2048798,2,0,,3875,0,3875,,,,2048928,,0,0,,,2109473,,,68481453,,0,,
6692,137646900.0,"Дом по адресу Преображенский Вал ул., д.19, с.9",,Tanya_3764,,,1917,,2048798,1,0,,72,0,72,,,,2048928,,0,0,,,2109474,,,68481453,,0,,
6693,137646901.0,"Дом по адресу Преображенский Вал ул., д.25А",,Tanya_3764,,,1917,,2048798,1,0,,265,0,265,,,,2048928,,0,0,,,2109475,,,68481453,,0,,
6694,137646902.0,"Дом по адресу Амурская ул., д.2, с.8",,Tanya_3764,,,1986,,2048912,1,0,,96,0,96,,,,2048928,,0,0,,,2109476,,,68481453,,0,,
6695,137646903.0,"Дом по адресу Амурская ул., д.1, с.9",,Tanya_3764,,,1964,,2048912,1,0,,26898,0,26898,,,,2048928,,0,0,,,2109477,,,68481453,,0,,
6696,137646904.0,"Дом по адресу Амурская ул., д.2, с.7",,Tanya_3764,,,1986,,2048912,1,0,,51,0,51,,,,2048928,,0,0,,,2109478,,,68481453,,0,,
6697,137646905.0,"Дом по адресу Амурская ул., д.2, с.9",,Tanya_3764,,,1986,,2048912,1,0,,170,0,170,,,,2048928,,0,0,,,2109480,,,68481453,,0,,
6698,137646906.0,"Дом по адресу Амурская ул., д.2, с.6",,Tanya_3764,,,1986,,2048912,1,0,,20,0,20,,,,2048928,,0,0,,,2109481,,,68481453,,0,,
6699,137646907.0,"Дом по адресу Потешная ул., д.3, с.7",,Tanya_3764,,,1976,,2048798,1,0,,131,0,131,,,,2048928,,0,0,,,2109483,,,68481453,,0,,
6700,137646908.0,"Дом по адресу Бойцовая ул., д.6, к.8Б, с.1",,Tanya_3764,,,1965,,2048912,1,0,,199,0,199,,,,2048928,,0,0,,,2109484,,,68481453,,0,,
6701,137646909.0,"Дом по адресу Амурская ул., д.2, с.12",,Tanya_3764,,,1986,,2048912,1,0,,7,0,7,,,,2048928,,0,0,,,2109485,,,68481453,,0,,
6702,137646910.0,"Дом по адресу Потешная ул., д.3, с.9",,Tanya_3764,,,1938,,2048798,1,0,,152,0,152,,,,2048928,,0,0,,,2109487,,,68481453,,0,,
6703,137646911.0,"Дом по адресу Щелковское шоссе, д.17",,Tanya_3764,,,1967,,2048912,2,0,,811,0,811,,,,2048928,,0,0,,,2109488,,,68481453,,0,,
6704,137646912.0,"Дом по адресу Суворовская ул., д.19А",,Tanya_3764,,,1966,,2048912,2,0,,600,0,600,,,,2048928,,0,0,,,2109489,,,68481453,,0,,
6705,137646913.0,"Дом по адресу Николая Химушина ул., д.17А",,Tanya_3764,,,1962,,2048912,2,0,,977,0,977,,,,2048928,,0,0,,,2109490,,,68481453,,0,,
6706,137646914.0,"Дом по адресу Черкизовская Б. ул., д.14А",,Tanya_3764,,,1954,,2048912,2,0,,475,0,475,,,,2048928,,0,0,,,2109491,,,68481453,,0,,
6707,137646915.0,"Дом по адресу Открытое шоссе, д.5А",,Tanya_3764,,,1962,,2048798,2,0,,1618,0,1618,,,,2048928,,0,0,,,2109493,,,68481453,,0,,
6708,137646916.0,"Дом по адресу Бойцовая ул., д.8",,Tanya_3764,,,1961,,2048912,2,0,,800,0,800,,,,2048928,,0,0,,,2109495,,,68481453,,0,,
6709,137646917.0,"Дом по адресу Колодезный пер., д.3",,Tanya_3764,,,1987,,2048912,2,0,,4417,0,4417,,,,2048929,,0,0,,,2109497,,,68481453,,0,,
6710,137646918.0,"Дом по адресу Семеновская М. ул., д.11А, с.2",,Tanya_3764,,,1949,,2048798,1,0,,122,0,122,,,,2048928,,0,0,,,2109498,,,68481453,,0,,
6711,137646919.0,"Дом по адресу Семеновская М. ул., д.11А, с.10",,Tanya_3764,,,1952,,2048798,2,0,,790,0,790,,,,2048928,,0,0,,,2109499,,,68481453,,0,,
6712,137646920.0,"Дом по адресу Потешная ул., д.3, к.3",,Tanya_3764,,,1913,,2048798,2,0,,2331,0,2331,,,,2048928,,0,0,,,2109500,,,68481453,,0,,
6713,137646921.0,"Дом по адресу Гражданская 4-я ул., д.25",,Tanya_3764,,,1917,,2048798,1,0,,552,0,552,,,,2048928,,0,0,,,2109501,,,68481453,,0,,
6714,137646922.0,"Дом по адресу Шитова наб., д.72, к.3",,Tanya_3764,,,1956,,2048912,5,0,,3876,0,3876,,,,2048928,,1,0,,,2109502,,,68481453,,0,,
6715,137646923.0,"Дом по адресу Рокоссовского Маршала бульв., д.5",,Tanya_3764,,,1962,,2048912,2,0,,1560,0,1560,,,,2048928,,0,0,,,2109503,,,68481453,,0,,
6716,137646924.0,"Дом по адресу Маленковская ул., д.17",,Tanya_3764,,,1936,,2048798,4,0,,3088,0,3088,,,,2048928,,0,0,,,2109505,,,68481453,,0,,
6717,137646926.0,"Дом по адресу Гастелло ул., д.3",,Tanya_3764,,,1938,,2048798,4,0,,8801,0,8801,,,,2048928,,0,0,,,2109510,,,68481453,,0,,
6718,137646927.0,"Дом по адресу Гастелло ул., д.7",,Tanya_3764,,,1935,,2048912,4,0,,3227,0,3227,,,,2048928,,0,0,,,2109511,,,68481453,,0,,
6719,137646928.0,"Дом по адресу Остроумовская Б. ул., д.12, к.1",,Tanya_3764,,,1935,,2048798,4,0,,3181,0,3181,,,,2048928,,0,0,,,2109512,,,68481453,,0,,
6720,137646929.0,"Дом по адресу Русаковская ул., д.23А",,Tanya_3764,,,1904,,2048798,4,0,,1955,0,1955,,,,2048928,,0,0,,,2109513,,,68481453,,0,,
6721,137646930.0,"Дом по адресу Амурская ул., д.2, с.5",,Tanya_3764,,,1986,,2048798,1,0,,288,0,288,,,,2048929,,0,0,,,2109516,,,68481453,,0,,
6722,137646931.0,"Дом по адресу Амурская ул., д.2, с.4",,Tanya_3764,,,1986,,2048912,1,0,,466,0,466,,,,2048929,,0,0,,,2109517,,,68481453,,0,,
6723,137646932.0,"Дом по адресу Амурская ул., д.2, с.3",,Tanya_3764,,,1986,,2048912,1,0,,1448,0,1448,,,,2048929,,0,0,,,2109518,,,68481453,,0,,
6724,137646933.0,"Дом по адресу Амурская ул., д.2, с.10",,Tanya_3764,,,1986,,2048912,1,0,,310,0,310,,,,2048929,,0,0,,,2109519,,,68481453,,0,,
6725,137646940.0,"Дом по адресу Олений Вал ул., д.22, к.2",,Tanya_3764,,,1959,,2048912,4,0,,5680,0,5680,,,,2048928,,0,0,,,2109534,,,68481453,,0,,
6726,137646941.0,"Дом по адресу Барболина ул., д.1, к.1",,Tanya_3764,,,1937,,2048798,4,0,,5429,0,5429,,,,2048928,,0,0,,,2109535,,,68481453,,0,,
6727,137646942.0,"Дом по адресу Остроумовская Б. ул., д.1, к.1",,Tanya_3764,,,1983,,2048798,7,0,,10958,0,10958,,,,2048930,,2,3,,,2109536,,,68481453,,0,,
6728,137646943.0,"Дом по адресу Стромынка ул., д.7, к.3А",,Tanya_3764,,,1974,,2048912,7,0,,10054,0,10054,,,,2048930,,3,3,,,2109537,,,68481453,,0,,
6729,137646944.0,"Дом по адресу Рубцовско-Дворцовая ул., д.1/3, к.9",,Tanya_3764,,,1973,,2048798,7,0,,10576,0,10576,,,,2048929,,2,6,,,2109538,,,68481453,,0,,
6730,137646946.0,"Дом по адресу Стромынка ул., д.3",,Tanya_3764,,,1957,,2048798,5,0,,5064,0,5064,,,,2048928,,1,0,,,2109540,,,68481453,,0,,
6731,137646947.0,"Дом по адресу Оленья Б. ул., д.3",,Tanya_3764,,,1955,,2048912,5,0,,3930,0,3930,,,,2048928,,0,0,,,2109541,,,68481453,,0,,
6732,137646948.0,"Дом по адресу Рубцовско-Дворцовая ул., д.1/3, к.4",,Tanya_3764,,,1953,,2048798,5,0,,3495,0,3495,,,,2048928,,2,0,,,2109542,,,68481453,,0,,
6733,137646949.0,"Дом по адресу Рубцовско-Дворцовая ул., д.1/3, к.5",,Tanya_3764,,,1955,,2048798,5,0,,4013,0,4013,,,,2048928,,2,0,,,2109543,,,68481453,,0,,
6734,137646950.0,"Дом по адресу Гражданская 4-я ул., д.43, к.8",,Tanya_3764,,,1959,,2048912,3,0,,1200,0,1200,,,,2048928,,0,0,,,2109544,,,68481453,,0,,
6735,137646951.0,"Дом по адресу Короленко ул., д.2А, с.10",,Tanya_3764,,,1952,,2048798,1,0,,37,0,37,,,,2048931,,0,0,,,2109545,,,68481453,,0,,
6736,137646952.0,"Дом по адресу Оленья Б. ул., д.2",,adm_20200623,Нет техпаспорта МосгорБТИ,,1917,,2048798,0,0,,447,0,447,,,,2048928,,0,0,,,2109546,,,68481453,,0,,
6737,137646953.0,"Дом по адресу Поперечный просек, д.35",,Tanya_3764,,,1917,,2048798,2,0,,481,0,481,,,,2048931,,0,0,,,2109547,,,68481453,,0,,
6738,137646954.0,"Дом по адресу Лосиноостровская ул., д.22А, с.4",,Tanya_3764,,,1961,,2048912,1,0,,688,0,688,,,,2048930,,0,0,,,2109550,,,68481453,,0,,
6739,137646955.0,"Дом по адресу Лосиноостровская ул., д.49, с.3",,Tanya_3764,,,1959,,2048912,1,0,,1031,0,1031,,,,2048930,,0,0,,,2109551,,,68481453,,0,,
6740,137646956.0,"Дом по адресу Шитова наб., д.72, к.4",,Tanya_3764,,,1977,,2048912,1,0,,606,0,606,,,,2048930,,0,0,,,2109552,,,68481453,,0,,
6741,137646957.0,"Дом по адресу Матросская Тишина ул., д.20, с.20",,Tanya_3764,,,1932,,2048798,1,0,,657,0,657,,,,2048928,,0,0,,,2109553,,,68481453,,0,,
6742,137646958.0,"Дом по адресу Подбельского 5-й пр., д.6Б, с.1",,Tanya_3764,,,1964,,2048912,1,0,,137,0,137,,,,2048928,,0,0,,,2109554,,,68481453,,0,,
6743,137646959.0,"Дом по адресу Миллионная ул., д.6, с.1",,Tanya_3764,,,1957,,2048912,1,0,,111,0,111,,,,2048928,,0,0,,,2109555,,,68481453,,0,,
6744,137646960.0,"Дом по адресу Открытое шоссе, д.30, с.5",,Tanya_3764,,,1961,,2048798,1,0,,167,0,167,,,,2048928,,0,0,,,2109556,,,68481453,,0,,
6745,137646961.0,"Дом по адресу Матросская Тишина ул., д.20, с.2",,Tanya_3764,,,1955,,2048798,1,0,,194,0,194,,,,2048928,,0,0,,,2109557,,,68481453,,0,,
6746,137646962.0,"Дом по адресу Рокоссовского Маршала бульв., д.35, с.2",,Tanya_3764,,,1964,,2048912,1,0,,33,0,33,,,,2048930,,0,0,,,2109559,,,68481453,,0,,
6747,137646963.0,"Дом по адресу Преображенский Вал ул., д.27",,Tanya_3764,,,1965,,2048798,1,0,,633,0,633,,,,2048928,,0,0,,,2109560,,,68481453,,0,,
6748,137646964.0,"Дом по адресу Семеновская М. ул., д.11А, с.1",,Tanya_3764,,,1920,,2048798,1,0,,8,0,8,,,,2048928,,0,0,,,2109561,,,68481453,,0,,
6749,137646965.0,"Дом по адресу Матросская Тишина ул., д.20, с.1",,Tanya_3764,,,1936,,2048798,1,0,,32,0,32,,,,2048928,,0,0,,,2109564,,,68481453,,0,,
6750,137646966.0,"Дом по адресу Черкизовская Б. ул., д.93, с.2",,Tanya_3764,,,1958,,2048798,1,0,,213,0,213,,,,2048928,,0,0,,,2109565,,,68481453,,0,,
6751,137646967.0,"Дом по адресу Шитова наб., д.72, к.7",,Tanya_3764,,,1977,,2048912,1,0,,32,0,32,,,,2048928,,0,0,,,2109571,,,68481453,,0,,
