,global_id,PERIOD,WORK_NAME,NUM_ENTRANCE,ElevatorNumber,PLAN_DATE_START,PLAN_DATE_END,FACT_DATE_START,FACT_DATE_END,AdmArea,District,Address,UNOM
1050,431004,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,19.05.2022,26.07.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Сокольнический Вал, дом 24, корпус 2",24237
1051,431005,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,17.02.2022,11.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Сокольнический Вал, дом 24, корпус 2",24237
1052,431006,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,16.05.2022,05.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Сокольнический Вал, дом 24, корпус 2",24237
1053,431007,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,17.02.2022,11.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Сокольнический Вал, дом 24, корпус 2",24237
1054,344683,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,17.03.2022,15.07.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1055,344687,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,06.04.2022,05.07.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1056,344686,2022,ремонт фасадов,,,01.04.2022,30.09.2022,22.04.2022,22.11.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1057,344684,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,26.03.2022,15.07.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1058,431015,2022,ремонт внутреннего водостока,,,01.11.2022,31.12.2022,10.10.2022,23.11.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1059,431010,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.03.2022,30.06.2022,18.02.2022,14.06.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1060,431011,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,05.05.2022,05.07.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1061,431013,2022,ремонт мусоропровода,,,01.03.2022,30.06.2022,17.02.2022,15.06.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1062,431014,2022,ремонт крыши,,,11.05.2022,31.08.2022,06.05.2022,02.09.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1063,431009,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.03.2022,30.06.2022,18.02.2022,15.06.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1064,431012,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.03.2022,30.06.2022,18.02.2022,14.06.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Вешняковская улица, дом 8, корпус 2",3788
1065,344697,2022,замена лифтового оборудования,1.0,1а,26.01.2022,16.03.2022,21.02.2022,18.04.2022,Восточный административный округ,район Новогиреево,"город Москва, 2-я Владимирская улица, дом 58",4096
1066,344699,2022,замена лифтового оборудования,1.0,1,01.04.2022,20.05.2022,05.04.2022,29.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Байкальская улица, дом 47",1263
1067,344698,2022,замена лифтового оборудования,1.0,1,17.01.2022,07.03.2022,17.01.2022,29.04.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Байкальская улица, дом 47",1263
1068,344711,2022,замена лифтового оборудования,1.0,1,23.06.2022,11.08.2022,23.06.2022,31.10.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, бульвар Маршала Рокоссовского, дом 13",21916
1069,344712,2022,замена лифтового оборудования,1.0,1,15.07.2022,02.09.2022,27.06.2022,21.11.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Ивантеевская улица, дом 28, корпус 4",20186
1070,407185,2022,замена лифтового оборудования,1.0,1,30.09.2022,14.10.2022,30.09.2022,21.11.2022,Восточный административный округ,район Богородское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Ивантеевская улица, дом 28, корпус 4",20186
1071,344725,2022,замена лифтового оборудования,2.0,2,07.06.2022,26.07.2022,19.07.2022,25.10.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Уральская улица, дом 11",26822
1072,344723,2022,замена лифтового оборудования,2.0,2а,25.03.2022,13.05.2022,25.03.2022,29.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Уральская улица, дом 11",26822
1073,344726,2022,замена лифтового оборудования,1.0,1,07.06.2022,26.07.2022,19.07.2022,25.10.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Уральская улица, дом 11",26822
1074,344724,2022,замена лифтового оборудования,1.0,1а,25.03.2022,13.05.2022,25.03.2022,29.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Уральская улица, дом 11",26822
1075,344741,2022,замена лифтового оборудования,2.0,2,10.06.2022,03.08.2022,22.06.2022,16.09.2022,Восточный административный округ,район Новогиреево,"город Москва, Федеративный проспект, дом 28",80031
1076,344744,2022,замена лифтового оборудования,1.0,1а,23.03.2022,16.05.2022,23.03.2022,04.07.2022,Восточный административный округ,район Новогиреево,"город Москва, Федеративный проспект, дом 28",80031
1077,344743,2022,замена лифтового оборудования,1.0,1,10.06.2022,03.08.2022,22.06.2022,16.09.2022,Восточный административный округ,район Новогиреево,"город Москва, Федеративный проспект, дом 28",80031
1078,344742,2022,замена лифтового оборудования,2.0,2а,23.03.2022,16.05.2022,23.03.2022,04.07.2022,Восточный административный округ,район Новогиреево,"город Москва, Федеративный проспект, дом 28",80031
1079,363714,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,04.02.2022,20.05.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1080,363710,2022,ремонт фасадов,,,01.04.2022,31.08.2022,28.04.2022,26.09.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1081,363716,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.02.2022,05.08.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1082,363712,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,04.02.2022,20.05.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1083,363713,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,25.04.2022,15.07.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1084,363711,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,07.02.2022,03.06.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1085,363715,2022,ремонт крыши,,,11.05.2022,31.08.2022,19.05.2022,08.11.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 4",27135
1086,363756,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,17.01.2022,11.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Электрозаводская улица, дом 32",30076
1087,363760,2022,ремонт фасадов,,,01.04.2022,31.08.2022,19.04.2022,09.11.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Электрозаводская улица, дом 32",30076
1088,363758,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,02.05.2022,11.08.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Электрозаводская улица, дом 32",30076
1089,363759,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,10.01.2022,13.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Электрозаводская улица, дом 32",30076
1090,363757,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,17.01.2022,18.04.2022,Восточный административный округ,район Преображенское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Электрозаводская улица, дом 32",30076
1091,363769,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,20.05.2022,25.10.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1092,363762,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,24.01.2022,20.05.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1093,363766,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,16.05.2022,12.09.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1094,363767,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,10.05.2022,24.01.2022,20.05.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1095,363768,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,24.01.2022,12.07.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1096,363764,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,10.05.2022,24.01.2022,20.05.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Никитинская улица, дом 31, корпус 1",16199
1097,363974,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,25.04.2022,12.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1098,363971,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,01.02.2022,31.05.2022,04.02.2022,21.06.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1099,363972,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,01.02.2022,21.06.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1100,363973,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,12.05.2022,14.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1101,363980,2022,ремонт фасадов,,,01.04.2022,31.08.2022,20.05.2022,24.10.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1102,363976,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,12.05.2022,14.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1103,363977,2022,ремонт мусоропровода,,,01.02.2022,31.05.2022,02.03.2022,24.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1104,363978,2022,ремонт крыши,,,11.05.2022,31.08.2022,19.05.2022,06.09.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1105,363979,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.02.2022,24.08.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1106,363975,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,01.02.2022,31.05.2022,01.02.2022,21.06.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 22, корпус 2",24611
1107,364062,2022,ремонт крыши,,,11.05.2022,31.08.2022,19.05.2022,08.11.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 8",27139
1108,364061,2022,ремонт фасадов,,,01.04.2022,31.08.2022,28.04.2022,26.09.2022,Восточный административный округ,район Северное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, улица Константина Федина, дом 8",27139
1109,364246,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,16.02.2022,15.06.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 10, корпус 1",27077
1110,364250,2022,"замена оконных блоков, расположенных в помещениях общего пользования",,,01.04.2022,30.06.2022,26.04.2022,05.08.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 10, корпус 1",27077
1111,364249,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,04.03.2022,15.06.2022,Восточный административный округ,район Перово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, Федеративный проспект, дом 10, корпус 1",27077
1112,364270,2022,ремонт фасадов,,,01.04.2022,31.08.2022,08.04.2022,25.11.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 68, корпус 2",8401
1113,364267,2022,ремонт мусоропровода,,,01.03.2022,30.06.2022,17.01.2022,26.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 68, корпус 2",8401
1114,364268,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,07.02.2022,25.04.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 68, корпус 2",8401
1115,364269,2022,ремонт пожарного водопровода,,,01.03.2022,10.06.2022,17.01.2022,31.05.2022,Восточный административный округ,район Новогиреево,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 68, корпус 2",8401
1116,427096,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,21.03.2022,26.04.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 7/50",28628
1117,427093,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,21.04.2022,10.07.2022,01.04.2022,28.07.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 7/50",28628
1118,427094,2022,ремонт фасадов,,,01.04.2022,31.08.2022,21.04.2022,03.10.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 7/50",28628
1119,427095,2022,ремонт крыши,,,11.05.2022,31.08.2022,16.05.2022,02.09.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Хабаровская улица, дом 7/50",28628
1120,427099,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,18.04.2022,14.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 16",24606
1121,427103,2022,"ремонт подвальных помещений, относящихся к общему имуществу в многоквартирном доме",,,21.05.2022,30.09.2022,22.03.2022,12.04.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 16",24606
1122,427101,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,19.05.2022,15.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 16",24606
1123,427100,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,18.04.2022,11.11.2022,Восточный административный округ,район Ивановское,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, улица Сталеваров, дом 16",24606
1124,434939,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (стояки),,,21.04.2022,20.08.2022,11.04.2022,24.10.2022,Восточный административный округ,район Гольяново,"Хабаровская улица, дом 9",28632
1125,434938,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (стояки),,,21.04.2022,20.08.2022,11.04.2022,24.10.2022,Восточный административный округ,район Гольяново,"Хабаровская улица, дом 9",28632
1126,435518,2022,замена лифтового оборудования,1.0,1а,16.03.2022,04.05.2022,16.03.2022,02.08.2022,Восточный административный округ,район Гольяново,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Иркутская улица, дом 12/14",8889
1127,435573,2022,замена лифтового оборудования,8.0,8,18.07.2022,31.08.2022,18.02.2022,22.04.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Кетчерская улица, дом 8, корпус 2",10013
1128,435572,2022,замена лифтового оборудования,6.0,6,18.07.2022,31.08.2022,18.02.2022,22.04.2022,Восточный административный округ,район Вешняки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Вешняки, Кетчерская улица, дом 8, корпус 2",10013
1129,367184,2022,ремонт внутридомовых инженерных систем электроснабжения,,,21.01.2022,10.05.2022,08.02.2022,14.07.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 35",30014
1130,367185,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,21.01.2022,10.05.2022,31.01.2022,06.05.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 35",30014
1131,367187,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,21.01.2022,10.05.2022,08.02.2022,19.05.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 35",30014
1132,367188,2022,ремонт внутридомовых инженерных систем теплоснабжения (разводящие магистрали),,,01.05.2022,31.08.2022,11.05.2022,11.11.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 35",30014
1133,367186,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,21.01.2022,10.05.2022,31.01.2022,06.05.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 35",30014
1134,349087,2022,замена лифтового оборудования,1.0,1,16.03.2022,29.04.2022,16.05.2022,22.08.2022,Восточный административный округ,район Сокольники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, улица Гастелло, дом 37",5268
1135,348779,2022,ремонт внутридомовых инженерных систем теплоснабжения (стояки),,,21.04.2022,20.08.2022,24.05.2022,24.11.2022,Восточный административный округ,район Соколиная Гора,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Щербаковская улица, дом 7",30006
1136,345244,2022,ремонт внутридомовых инженерных систем холодного водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,16.05.2022,Восточный административный округ,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 16-я Парковая улица, дом 19, корпус 3",18998
1137,345245,2022,ремонт внутридомовых инженерных систем горячего водоснабжения (разводящие магистрали),,,11.03.2022,10.07.2022,07.02.2022,12.05.2022,Восточный административный округ,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 16-я Парковая улица, дом 19, корпус 3",18998
1138,345246,2022,ремонт внутридомовых инженерных систем водоотведения (канализации) (выпуски и сборные трубопроводы),,,11.03.2022,10.07.2022,01.03.2022,12.05.2022,Восточный административный округ,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 16-я Парковая улица, дом 19, корпус 3",18998
1139,345248,2022,ремонт крыши,,,11.05.2022,31.08.2022,23.05.2022,06.09.2022,Восточный административный округ,район Восточное Измайлово,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Восточное Измайлово, 16-я Парковая улица, дом 19, корпус 3",18998
