,global_id,PERIOD,WORK_NAME,NUM_ENTRANCE,ElevatorNumber,AdmArea,District,Address,UNOM,PLAN_DATE_START_year,PLAN_DATE_START_month,PLAN_DATE_START_day,PLAN_DATE_END_year,PLAN_DATE_END_month,PLAN_DATE_END_day,FACT_DATE_START_year,FACT_DATE_START_month,FACT_DATE_START_day,FACT_DATE_END_year,FACT_DATE_END_month,FACT_DATE_END_day,incident_name,source,external_create_date_year,external_create_date_month,external_create_date_day,done_date_year,done_date_month,done_date_day,close_date_year,close_date_month,close_date_day,build_year,ownership,reconst_year,project_series,floars,entrances,apartments,total_area,living_area,nonliving_area,construction_volume,depreciation_object,energyefficiency_class,wall_material,sign_building_failure,passenger_elevators,passenger_freight_elevators,roof_cleaning,COL_781,type_social_object,type_housing_stock,status_MKD,management_status_MKD,freight_elevators,reason_changing_status_MKD,category_MKD
843,342817,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,sokolniki,4_ia_sokolnicheskaia_3,24227,2022,4,1,2022,8,31,2022,4,11,2022,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,342816,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,sokolniki,4_ia_sokolnicheskaia_3,24227,2022,5,21,2022,9,30,2022,3,1,2022,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,342814,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,sokolniki,4_ia_sokolnicheskaia_3,24227,2022,4,21,2022,7,10,2022,1,24,2022,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,430711,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,sokolniki,4_ia_sokolnicheskaia_3,24227,2022,3,1,2022,6,30,2022,1,10,2022,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,430710,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,sokolniki,4_ia_sokolnicheskaia_3,24227,2022,3,1,2022,6,30,2022,1,10,2022,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,342844,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,3,11,2022,7,10,2022,1,19,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,342849,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,5,21,2022,9,30,2022,5,3,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,342846,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,3,11,2022,7,10,2022,1,19,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,342848,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,4,21,2022,7,10,2022,5,4,2022,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,394851,2022,remont_musoroprovoda,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,3,11,2022,7,10,2022,1,19,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,394849,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,perovo,kuskovskaia_1,12323,2022,3,11,2022,7,10,2022,1,19,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,342850,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,3,21,2022,7,20,2022,3,21,2022,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,342854,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,5,21,2022,9,30,2022,6,6,2022,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,342852,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,4,1,2022,9,30,2022,4,27,2022,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,342851,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,3,21,2022,7,20,2022,3,21,2022,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,430715,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,4,21,2022,7,10,2022,4,19,2022,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,430714,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,malyi_kupavenskii_proezd_5,12182,2022,3,21,2022,7,20,2022,3,21,2022,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,369829,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,5,11,2022,8,31,2022,7,1,2022,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,369830,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,4,21,2022,8,10,2022,2,16,2022,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,369835,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,4,21,2022,9,20,2022,5,21,2022,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,369832,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,4,21,2022,8,10,2022,2,16,2022,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,369834,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,5,21,2022,9,30,2022,3,22,2022,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,369831,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,perovskaia_49_53,19486,2022,4,21,2022,7,10,2022,3,30,2022,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,342977,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,4,1,2022,8,31,2022,4,21,2022,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,342978,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,5,21,2022,9,30,2022,5,26,2022,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,342976,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,3,11,2022,7,10,2022,3,23,2022,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,342975,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,3,11,2022,7,10,2022,3,23,2022,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,430730,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,4,21,2022,7,10,2022,5,17,2022,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,430729,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,ivanovskoe,cheliabinskaia_4,28394,2022,3,11,2022,7,10,2022,3,23,2022,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,343424,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,5,21,2022,9,30,2022,5,4,2022,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,343423,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,4,1,2022,8,31,2022,5,6,2022,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,370614,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,3,21,2022,7,20,2022,4,6,2022,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,370615,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,3,21,2022,7,20,2022,3,29,2022,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,370619,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,5,11,2022,8,31,2022,5,6,2022,11,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,370617,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,3,21,2022,7,20,2022,3,29,2022,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,370618,2022,remont_musoroprovoda,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,3,21,2022,7,20,2022,4,1,2022,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,370616,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,utrenniaia_22,26960,2022,4,21,2022,7,10,2022,4,28,2022,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,343425,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,federativnyi_prospekt_46,27124,2022,4,1,2022,8,31,2022,4,26,2022,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,368521,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,federativnyi_prospekt_46,27124,2022,5,11,2022,8,31,2022,6,2,2022,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,343499,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,staryi_gai_2,24755,2022,4,21,2022,8,20,2022,5,11,2022,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,343503,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,staryi_gai_2,24755,2022,5,11,2022,8,31,2022,5,11,2022,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,343502,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,staryi_gai_2,24755,2022,4,1,2022,9,30,2022,4,11,2022,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,343500,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,staryi_gai_2,24755,2022,4,21,2022,8,20,2022,5,11,2022,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,343694,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,5,21,2022,9,30,2022,1,24,2022,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,343693,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,4,1,2022,9,30,2022,4,11,2022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,430790,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,5,11,2022,8,31,2022,5,11,2022,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,430787,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,2,21,2022,6,20,2022,1,24,2022,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,430788,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,4,21,2022,7,10,2022,4,18,2022,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,430789,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,snaiperskaia_6,24037,2022,2,21,2022,6,20,2022,1,24,2022,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,343701,2022,zamena_liftovogo_oborudovaniia,1.0,1,vostochnyi_administrativnyi_okrug,golianovo,khabarovskaia_24,28654,2022,6,29,2022,8,12,2022,6,29,2022,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,343736,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,5,21,2022,9,30,2022,5,2,2022,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,343735,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,4,1,2022,8,31,2022,4,25,2022,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,430806,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,5,11,2022,8,31,2022,5,16,2022,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,430803,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,3,1,2022,6,30,2022,2,21,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,430804,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,4,21,2022,7,10,2022,4,25,2022,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,430805,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,3,1,2022,6,30,2022,2,21,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,430802,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,izmailovo,izmailovskaia_ploshchad_4,8595,2022,3,1,2022,6,30,2022,3,1,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,343747,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,5,21,2022,9,30,2022,4,1,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,343744,2022,remont_vnutridomovykh_inzhenernykh_sistem_elektrosnabzheniia,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,3,11,2022,7,10,2022,3,1,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,343748,2022,remont_podezdov_napravlennyi_na_vosstanovlenie_ikh_nadlezhashchego_sostoianiia_i_provodimyi_pri_vypolnenii_inykh_rabot_po_kapitalnomu_remontu_obshchego_imushchestva_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,5,21,2022,10,31,2022,5,18,2022,7,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,343745,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,3,11,2022,7,10,2022,3,1,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,395002,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,3,11,2022,7,10,2022,2,14,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,395001,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,zelionyi_prospekt_9,8334,2022,4,21,2022,7,10,2022,4,26,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,343863,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,3,1,2022,6,30,2022,2,11,2022,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,343867,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,5,21,2022,9,30,2022,5,23,2022,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,343865,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,4,21,2022,7,10,2022,4,29,2022,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,343866,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,4,1,2022,8,31,2022,4,28,2022,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,343864,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,3,1,2022,6,30,2022,2,11,2022,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,370679,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,5,11,2022,8,31,2022,5,23,2022,7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,370675,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,3,1,2022,6,30,2022,2,25,2022,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,370678,2022,remont_musoroprovoda,0.0,0,vostochnyi_administrativnyi_okrug,perovo,2_ia_vladimirskaia_8,4035,2022,3,1,2022,6,30,2022,3,16,2022,6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,343885,2022,zamena_liftovogo_oborudovaniia,1.0,1а,vostochnyi_administrativnyi_okrug,metrogorodok,otkrytoe_shosse_27,18174,2022,3,24,2022,5,12,2022,3,24,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,343918,2022,remont_podezdov_napravlennyi_na_vosstanovlenie_ikh_nadlezhashchego_sostoianiia_i_provodimyi_pri_vypolnenii_inykh_rabot_po_kapitalnomu_remontu_obshchego_imushchestva_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,5,21,2022,10,31,2022,3,3,2022,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,343916,2022,remont_vnutridomovykh_inzhenernykh_sistem_elektrosnabzheniia,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,3,1,2022,6,30,2022,2,1,2022,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,368845,2022,remont_fasadov,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,4,1,2022,8,31,2022,3,22,2022,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,368841,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,4,21,2022,7,10,2022,1,10,2022,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,368843,2022,remont_musoroprovoda,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,3,1,2022,6,30,2022,1,24,2022,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,368844,2022,remont_kryshi,0.0,0,vostochnyi_administrativnyi_okrug,novogireevo,novogireevskaia_44_28,16493,2022,5,11,2022,8,31,2022,3,22,2022,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,343922,2022,remont_vnutridomovykh_inzhenernykh_sistem_goriachego_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,bogorodskoe,prostornaia_5,20898,2022,3,11,2022,7,10,2022,2,16,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,343921,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,bogorodskoe,prostornaia_5,20898,2022,3,11,2022,7,10,2022,2,16,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,343924,2022,remont_podvalnykh_pomeshchenii_otnosiashchikhsia_k_obshchemu_imushchestvu_v_mnogokvartirnom_dome,0.0,0,vostochnyi_administrativnyi_okrug,bogorodskoe,prostornaia_5,20898,2022,5,21,2022,9,30,2022,4,6,2022,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,343923,2022,remont_vnutridomovykh_inzhenernykh_sistem_teplosnabzheniia_razvodiashchie_magistrali,0.0,0,vostochnyi_administrativnyi_okrug,bogorodskoe,prostornaia_5,20898,2022,4,21,2022,7,10,2022,4,26,2022,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,430843,2022,remont_vnutridomovykh_inzhenernykh_sistem_vodootvedeniia_kanalizatsii_vypuski_i_sbornye_truboprovody,0.0,0,vostochnyi_administrativnyi_okrug,bogorodskoe,prostornaia_5,20898,2022,3,11,2022,7,10,2022,3,1,2022,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,343978,2022,remont_vnutridomovykh_inzhenernykh_sistem_kholodnogo_vodosnabzheniia_stoiaki,0.0,0,vostochnyi_administrativnyi_okrug,veshniaki,staryi_gai_2,24754,2022,4,21,2022,8,20,2022,5,11,2022,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
